"election","type","tract","block","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g22","voters","101100","1026","70","37","21","1","0","0","2","0","0","1","8","34","36","1","0","1","2","3","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3","2","7","0","1","1","0","4","4","13","0","0","0","0","2","3","8","0","0","0","0","1","2","5","0","1","0","1","1","1","1","0","1","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","14","12","2","2","0","1","0","0","6","7","3","0","2","1","0","2","0","6","3","3","1","0","0","0","0","0","1","1","2","0","0","0","0","0","0","1"
"g22","voters","101100","1027","229","149","34","5","0","0","4","0","0","0","37","107","122","10","0","1","1","9","1","2","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","4","5","10","4","34","0","3","2","9","11","18","47","0","0","0","0","3","4","12","0","0","1","2","0","3","9","0","2","1","3","4","3","9","0","2","0","3","2","2","6","0","1","0","1","1","0","4","0","1","1","0","0","0","0","51","45","17","3","2","1","0","6","24","7","10","3","1","0","1","0","1","11","11","6","4","2","2","2","2","1","7","6","2","0","0","0","0","1","0","0"
"g22","voters","101100","1028","35","29","2","1","0","0","0","0","0","0","3","15","20","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","1","9","0","1","1","1","2","2","9","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","9","8","1","1","0","2","0","2","6","1","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"g22","voters","101100","1029","18","14","3","1","0","0","0","0","0","0","0","8","10","0","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","2","0","1","1","0","0","3","3","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","3","3","0","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g22","voters","101100","1030","13","8","4","0","0","0","0","0","0","0","1","7","6","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","1","0","1","1","1","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","0","0","0","0","0","2","0","2","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101100","1031","131","73","37","4","0","1","0","0","0","0","16","62","69","2","1","0","0","6","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","3","4","1","3","6","13","0","2","2","3","6","10","20","0","0","1","1","1","5","14","0","0","0","1","2","3","9","0","1","1","1","0","0","6","0","0","0","0","1","2","4","0","0","0","0","0","0","1","0","0","1","1","0","0","2","20","19","16","3","0","2","1","1","11","8","13","1","1","1","1","1","1","10","3","3","2","2","0","0","0","1","5","3","0","0","0","0","0","2","0","0"
"g22","voters","101100","1032","26","16","6","0","0","0","0","0","0","0","4","11","15","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","0","0","2","0","1","2","5","0","0","0","0","0","1","3","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","2","0","1","0","0","4","0","2","2","0","0","0","1","0","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101100","1033","14","11","0","0","0","0","0","0","0","0","3","5","9","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101100","1037","215","108","48","4","0","5","1","0","0","0","49","95","120","1","0","2","0","8","1","1","1","0","0","1","0","0","0","0","0","2","0","2","0","3","0","0","0","1","1","0","0","0","0","0","0","0","0","5","2","4","9","21","0","4","7","3","7","14","32","0","1","3","3","3","3","13","0","1","0","1","4","8","8","0","2","0","4","2","4","10","0","0","3","4","2","6","12","0","1","1","0","1","0","3","0","1","1","1","0","0","1","31","38","9","4","3","2","2","2","17","16","13","4","6","0","1","0","1","7","16","8","7","1","2","3","0","2","10","3","4","3","0","0","0","0","0","0"
"g22","voters","101100","1038","24","15","5","0","0","0","0","0","0","0","4","11","13","0","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","2","0","1","1","0","2","2","2","0","0","0","0","2","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","2","0","0","1","0","0","3","0","3","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"g22","voters","101100","1039","2","1","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"g22","voters","101100","1040","115","66","23","2","0","0","3","0","1","0","20","59","56","2","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","6","15","0","1","4","2","5","6","22","0","0","0","2","1","2","10","0","0","0","0","1","1","6","0","0","2","2","1","4","4","0","0","1","0","1","1","4","0","2","1","1","1","0","0","0","0","0","0","0","0","1","21","25","2","2","0","0","2","2","12","7","8","0","2","0","0","1","1","4","6","4","4","0","0","0","0","0","6","4","1","0","0","0","1","0","0","0"
"g22","voters","101100","1041","14","8","2","1","0","0","0","0","2","0","1","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","1","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","2","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1"
"g22","voters","101100","1042","9","5","3","0","0","0","0","0","0","0","1","5","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101100","1043","10","10","0","0","0","0","0","0","0","0","0","3","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101100","1044","3","3","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101100","1045","23","14","2","0","0","0","0","1","0","0","6","10","13","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1","1","0","1","3","4","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","3","0","0","0","0","0","1","4","0","0","0","1","0","0","0","0","1","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"g22","voters","101100","1049","73","27","27","2","0","2","1","0","0","0","14","36","37","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","5","0","1","2","1","1","2","10","0","1","0","0","1","3","12","0","0","0","0","3","1","6","0","0","0","1","1","0","5","0","1","1","0","1","1","3","0","0","0","0","1","0","1","0","0","1","0","1","0","1","14","6","1","1","0","1","1","1","2","11","9","2","0","1","0","0","0","4","6","3","1","2","0","0","0","0","2","2","3","0","0","0","0","0","0","0"
"g22","voters","101100","1050","32","25","2","0","1","0","1","0","0","0","3","16","16","1","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2","3","6","0","0","0","1","1","4","7","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","10","4","1","0","0","2","2","5","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0"
"g22","voters","101100","1051","39","20","11","0","0","0","1","0","0","0","7","21","18","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","4","0","0","0","1","1","1","10","0","1","0","0","1","2","3","0","0","0","0","0","1","3","0","0","1","2","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","10","2","0","1","0","0","0","0","7","4","0","1","1","0","0","0","0","5","5","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"g22","voters","101100","1052","14","11","0","0","0","0","0","0","0","0","3","7","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","2","0","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101200","1002","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101200","1003","30","14","8","2","0","0","0","0","0","0","6","14","16","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","2","1","1","1","0","1","0","1","1","2","3","0","0","0","0","1","1","1","0","1","0","0","1","0","3","0","0","0","0","0","0","3","0","0","0","0","1","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","8","3","1","0","0","0","0","1","1","3","1","2","0","0","0","0","0","2","0","4","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"g22","voters","101200","1004","435","269","71","18","0","4","3","0","2","0","68","201","234","12","0","0","0","15","4","4","1","1","0","0","0","1","0","1","1","6","1","1","0","1","0","1","0","5","1","1","0","3","3","0","0","0","4","9","9","14","22","41","0","8","14","21","23","31","73","0","2","4","7","2","5","28","0","1","0","2","1","8","11","0","2","3","6","10","6","12","0","1","1","5","5","7","10","0","3","1","2","1","3","5","0","0","0","1","4","2","5","99","68","21","15","4","1","4","6","51","21","18","4","5","0","1","2","3","17","10","17","16","4","3","0","0","3","15","8","12","2","1","1","0","1","0","2"
"g22","voters","101200","1005","12","7","0","0","0","0","0","0","0","0","5","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101200","1006","16","15","1","0","0","0","0","0","0","0","0","6","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","1","0","0","0","3","2","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101200","1007","6","0","1","1","0","0","0","0","0","0","4","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"g22","voters","101200","1008","159","104","27","5","0","2","0","0","1","0","20","75","84","2","1","1","1","6","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","6","7","11","15","0","4","3","7","8","19","18","0","0","1","2","2","7","2","0","0","2","4","1","3","3","0","1","2","2","2","2","3","0","1","1","1","1","3","1","0","2","0","1","1","0","0","0","0","1","1","1","1","0","32","27","15","8","0","1","0","4","17","5","10","2","3","0","0","3","1","3","6","5","0","2","3","1","1","1","1","1","3","1","2","0","0","0","0","1"
"g22","voters","101200","1009","17","7","5","0","0","0","0","0","0","0","5","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","1","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","1","1","0","0","1","1","1","1","0","0","0","0","1","1","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","101200","1010","110","48","35","3","0","2","1","0","1","0","20","44","66","10","6","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","1","2","5","3","0","3","3","4","2","11","12","0","0","1","2","1","6","5","0","2","1","2","4","5","6","0","0","1","2","3","2","4","0","1","0","2","2","1","2","0","0","2","1","1","0","0","0","0","0","0","1","1","1","13","16","6","1","1","0","1","0","10","3","12","5","5","0","1","1","1","7","4","9","2","1","0","2","0","0","2","2","5","0","0","0","0","0","0","0"
"g22","voters","101200","1012","67","34","17","3","1","0","0","0","2","0","10","34","33","3","1","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","1","0","1","1","4","7","0","2","3","3","3","3","6","0","1","0","0","1","3","6","0","0","0","0","1","3","2","0","0","0","1","1","1","2","0","0","1","1","0","0","3","0","0","0","1","2","1","0","0","0","0","0","1","0","1","9","12","4","0","0","1","1","0","7","5","1","3","2","0","0","0","0","6","3","4","2","0","0","1","0","0","0","2","2","0","0","1","1","0","0","0"
"g22","voters","101200","1013","262","157","53","8","0","0","1","0","1","0","42","115","147","15","0","7","1","9","5","1","0","0","0","0","0","2","0","1","0","2","5","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","5","13","9","6","29","0","3","10","9","16","16","39","0","0","0","1","5","5","16","0","2","0","3","3","4","14","0","0","1","4","2","1","10","0","0","2","6","1","6","9","0","0","0","2","0","1","3","0","1","0","2","0","0","1","55","52","8","2","0","5","2","1","32","16","10","3","2","0","0","1","2","19","6","7","8","5","1","3","2","2","8","4","4","0","0","1","0","0","0","1"
"g22","voters","101200","1014","36","17","12","1","0","0","1","0","0","0","5","16","20","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","2","1","0","0","4","1","1","2","3","0","0","0","0","1","2","5","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","1","0","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0","0","3","0","3","5","0","1","0","0","0","1","2","0","3","0","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
