"election","type","tract","block","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g22","voters","600100","1009","29","17","4","0","0","1","0","0","0","0","7","17","12","4","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","6","0","0","0","0","2","1","3","0","0","0","0","0","0","1","0","0","0","0","2","0","1","0","0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","8","1","1","0","0","2","0","1","4","0","2","0","0","0","0","0","0","2","4","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"g22","voters","600100","1011","33","22","1","1","0","0","2","0","1","0","6","13","20","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","1","1","1","4","0","1","1","2","2","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","2","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","10","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","1","1","0","1","0","1","2","0","0","1","0","0","0","0"
"g22","voters","600100","1012","80","43","11","1","0","1","0","0","3","0","21","45","35","7","1","5","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","5","4","7","0","0","3","5","3","2","7","0","0","0","0","0","1","6","0","0","1","0","0","1","2","0","0","0","2","0","5","4","0","2","0","0","2","3","3","0","0","2","1","0","1","0","0","0","1","0","0","0","0","20","10","6","2","0","0","0","1","4","3","4","0","0","0","0","0","0","4","2","4","8","1","0","0","0","0","6","2","2","0","0","1","0","0","0","0"
"g22","voters","600100","1013","50","28","7","2","0","0","0","0","0","0","13","23","27","3","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","4","4","0","1","1","4","3","2","6","0","0","0","0","1","0","1","0","0","1","1","1","0","2","0","0","0","1","1","2","4","0","0","0","1","2","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","11","5","3","0","1","1","0","1","6","1","3","0","0","0","0","0","0","3","2","4","0","1","0","0","1","0","5","0","0","2","0","0","0","0","0","0"
"g22","voters","600100","1014","14","11","1","0","0","0","0","0","0","0","2","7","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","4","0","0","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","600100","1015","19","13","3","0","0","0","1","0","0","0","2","9","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","2","0","1","0","1","2","0","2","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5","2","0","0","0","0","0","2","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"g22","voters","600100","2012","69","33","6","2","0","0","2","0","0","0","26","36","33","1","1","0","0","1","0","3","1","0","0","0","0","0","0","0","0","4","1","11","0","0","0","0","0","4","0","0","0","2","0","0","0","0","2","0","2","3","5","4","0","0","3","3","4","5","2","0","0","0","1","1","0","3","0","0","0","0","0","0","1","0","0","3","3","4","3","0","0","0","3","1","3","2","4","0","1","0","0","1","0","0","0","0","0","0","1","0","1","15","8","4","2","0","0","0","1","3","2","3","0","0","0","0","0","1","0","8","8","5","0","0","2","1","0","2","3","0","0","1","0","0","0","0","0"
"g22","voters","600100","2013","166","80","28","6","0","4","0","0","0","0","48","86","80","5","5","4","0","3","2","2","1","1","1","2","1","1","0","1","0","9","5","16","0","5","0","1","2","2","1","2","0","5","0","2","0","0","1","1","14","12","5","7","0","4","5","9","11","7","4","0","1","1","0","2","5","7","0","0","0","0","5","2","5","0","0","2","4","6","9","4","0","1","1","7","3","7","4","0","0","0","1","2","1","1","0","0","1","2","1","0","1","23","34","8","7","0","1","1","0","6","9","8","3","1","1","1","1","0","4","12","22","7","3","1","0","0","1","2","7","1","1","0","0","0","0","0","1"
"g22","voters","600100","2014","20","9","0","0","0","1","0","0","0","0","10","10","10","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"g22","voters","600100","2015","60","37","8","1","0","1","0","0","0","0","13","29","31","5","1","1","0","3","0","0","0","1","0","0","0","0","0","0","0","5","0","3","0","1","0","0","0","1","0","1","0","1","1","0","0","0","1","1","5","6","3","2","0","0","1","2","3","6","7","0","1","0","0","0","2","2","0","0","0","1","1","0","1","0","0","1","1","1","1","2","0","1","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","16","7","6","2","0","1","0","0","5","2","2","1","1","0","0","1","0","1","5","5","1","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0"
"g22","voters","600100","2016","108","62","14","0","0","1","1","0","0","0","30","61","47","10","7","2","1","4","0","0","0","2","0","0","0","2","0","0","1","7","2","9","0","0","0","0","0","2","0","1","0","3","0","4","0","0","0","1","9","6","10","5","0","1","3","9","8","4","6","0","0","3","1","1","2","3","0","0","0","1","1","1","1","0","2","0","4","8","1","3","0","0","0","4","3","0","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","24","21","4","4","0","0","1","1","7","5","4","1","0","0","0","0","0","4","12","6","3","4","0","1","1","1","2","1","1","0","0","0","0","0","0","0"
"g22","voters","600100","2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","600100","2026","13","10","1","0","0","0","0","0","0","0","2","9","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","600100","2028","2","1","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g22","voters","600100","3002","82","52","8","4","0","0","0","0","0","0","18","37","45","6","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","3","2","3","1","0","0","1","0","0","0","0","0","5","0","0","0","0","1","1","3","3","2","10","0","2","3","1","6","6","14","0","0","0","0","1","1","4","0","0","0","0","0","0","2","0","1","0","0","3","1","4","0","0","0","4","2","3","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","10","15","7","4","2","2","1","0","11","0","2","0","1","0","0","0","0","5","4","2","4","1","0","2","1","1","3","2","1","0","1","0","0","0","0","0"
"g22","voters","600100","3005","13","7","1","0","1","0","0","0","0","0","4","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","2","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"g22","voters","600100","3006","64","38","7","2","0","0","1","0","0","0","16","33","31","2","2","4","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","4","3","5","0","2","4","2","4","5","6","0","0","0","0","2","1","3","0","0","0","0","0","1","0","0","0","0","2","2","3","4","0","0","0","0","1","3","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","13","16","2","3","0","0","0","0","4","2","0","0","1","0","1","1","0","2","2","2","3","1","1","3","1","1","2","2","1","0","0","0","0","0","0","0"
"g22","voters","600100","3007","20","6","5","1","0","0","1","0","0","0","7","6","14","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0","1","3","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","1","0","0","2","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","1","0","0","0","0","0","0","2","1","2","1","0","0","0","0","0","1","3","1","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"g22","voters","600100","3012","115","83","7","0","0","2","1","0","0","0","22","62","53","7","0","5","0","1","0","2","0","7","0","1","0","0","0","0","0","24","2","7","0","2","0","0","0","3","0","0","0","11","1","1","0","0","2","8","11","12","4","7","0","0","7","12","10","4","6","0","0","1","0","1","0","4","0","0","0","0","0","1","0","0","0","2","4","2","1","2","0","0","1","4","2","3","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","39","30","3","4","0","2","1","0","4","2","2","1","2","0","0","0","0","0","11","8","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"g22","voters","600100","3013","41","31","3","0","0","0","0","0","0","0","7","15","26","18","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","1","1","1","2","4","0","2","4","4","1","5","6","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","2","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","5","4","1","0","0","0","0","7","1","1","0","0","0","0","0","0","1","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","600100","4000","11","8","0","1","0","0","0","0","1","0","1","2","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0"
"g22","voters","600100","4001","26","15","1","0","0","0","0","0","0","0","10","12","14","1","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","1","1","1","0","1","0","1","1","2","3","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","2","1","2","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","1","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","2","6","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"g22","voters","600100","4002","27","18","2","1","0","0","1","0","0","0","5","16","11","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","2","2","0","0","0","1","1","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","5","7","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","2","1","2","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0"
"g22","voters","600100","4003","63","46","4","1","0","1","0","0","0","0","11","26","37","13","0","2","0","3","0","0","0","0","0","0","0","0","0","1","0","2","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","2","4","5","5","0","3","5","6","4","2","9","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","1","1","1","3","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","15","16","2","3","0","1","0","0","9","0","1","1","0","0","0","0","0","2","3","2","4","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"g22","voters","600100","4004","63","52","4","0","1","0","0","0","0","0","6","29","34","8","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","3","2","4","6","4","4","0","1","3","5","6","9","5","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","2","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","25","12","5","2","2","0","1","0","5","2","0","1","0","0","0","0","0","1","0","0","0","1","2","0","0","0","3","1","0","0","0","0","0","0","0","0"
"g22","voters","600100","4005","50","34","5","1","0","1","1","0","0","0","8","24","26","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","4","7","0","1","3","1","1","6","5","0","0","0","0","0","0","1","0","0","0","1","0","2","1","0","0","1","1","0","0","3","0","0","0","1","0","0","2","0","0","0","0","1","0","0","0","1","0","1","0","0","0","13","10","2","1","1","1","0","0","6","3","0","1","0","0","0","0","0","1","4","1","1","2","0","0","0","0","0","1","0","1","0","0","0","0","0","1"
"g22","voters","600100","4006","14","12","0","0","0","0","0","0","0","0","2","5","9","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","600100","4007","31","16","9","1","0","0","2","0","0","0","3","14","17","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","3","0","1","2","1","0","1","4","0","0","1","0","0","2","1","0","0","1","1","0","3","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","9","0","0","0","0","0","0","0","7","3","4","1","0","0","0","1","0","0","0","2","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"g22","voters","600100","4008","6","2","0","0","0","1","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"g22","voters","600100","4011","60","39","8","0","0","2","0","0","0","0","11","30","30","6","0","3","0","3","1","0","1","0","0","0","0","0","0","0","0","6","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","4","4","2","6","0","0","4","3","4","7","3","0","0","0","0","0","0","4","0","0","0","1","0","2","1","0","0","1","2","1","1","2","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","8","12","7","1","0","1","1","0","9","2","1","0","2","0","1","0","0","2","2","3","2","1","0","0","1","0","2","1","1","0","0","0","0","0","0","0"
"g22","voters","600100","4012","4","3","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g22","voters","600100","5001","21","14","1","0","0","1","0","0","0","0","5","11","10","2","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","0","1","2","0","2","1","1","0","0","1","1","2","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7","2","1","0","1","0","0","3","0","1","0","0","0","0","0","0","0","0","2","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"g22","voters","600100","5002","14","12","0","0","0","0","0","0","0","0","2","6","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","0","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
