COUNTY20,BLOCK20,CIT_22,NH_CIT_22,NH_Ind_CIT_22,NH_Asn_CIT_22,NH_Blk_CIT_22,NH_Hwn_CIT_22,NH_Wht_CIT_22,NH_IndWht_CIT_22,NH_AsnWht_CIT_22,NH_BlkWht_CIT_22,NH_IndBlk_CIT_22,NH_OthMR_CIT_22,Hsp_CIT_22,CVAP_22,NH_CVAP_22,NH_Ind_CVAP_22,NH_Asn_CVAP_22,NH_Blk_CVAP_22,NH_Hwn_CVAP_22,NH_Wht_CVAP_22,NH_IndWht_CVAP_22,NH_AsnWht_CVAP_22,NH_BlkWht_CVAP_22,NH_IndBlk_CVAP_22,NH_OthMR_CVAP_22,Hsp_CVAP_22,DOJ_NH_Ind_CIT_22,DOJ_NH_Blk_CIT_22,DOJ_NH_Asn_CIT_22,DOJ_NH_Ind_CVAP_22,DOJ_NH_Blk_CVAP_22,DOJ_NH_Asn_CVAP_22
099,060990001011000,6,5,0,0,0,0,5,0,0,0,0,0,1,5,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
099,060990001011001,6,3,0,0,0,0,2,0,0,0,0,0,4,5,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
099,060990001011002,8,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
099,060990001011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
099,060990001011004,248,217,0,14,0,0,213,0,0,0,0,0,18,199,176,0,7,0,0,180,0,0,0,0,0,13,0,0,14,0,0,7
099,060990001011005,110,88,0,0,0,0,81,0,0,0,0,0,21,88,71,0,0,0,0,68,0,0,0,0,0,15,0,0,0,0,0,0
099,060990001011006,8,6,0,0,0,0,5,0,0,0,0,0,2,6,5,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
099,060990001011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
099,060990001011008,65,50,0,10,0,0,37,0,0,0,0,0,16,52,41,0,5,0,0,32,0,0,0,0,0,12,0,0,10,0,0,5
099,060990001011009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
099,060990001011010,10,8,0,0,0,0,8,0,0,0,0,0,2,8,7,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0
