COUNTY20,BLOCK20,CIT_22,NH_CIT_22,NH_Ind_CIT_22,NH_Asn_CIT_22,NH_Blk_CIT_22,NH_Hwn_CIT_22,NH_Wht_CIT_22,NH_IndWht_CIT_22,NH_AsnWht_CIT_22,NH_BlkWht_CIT_22,NH_IndBlk_CIT_22,NH_OthMR_CIT_22,Hsp_CIT_22,CVAP_22,NH_CVAP_22,NH_Ind_CVAP_22,NH_Asn_CVAP_22,NH_Blk_CVAP_22,NH_Hwn_CVAP_22,NH_Wht_CVAP_22,NH_IndWht_CVAP_22,NH_AsnWht_CVAP_22,NH_BlkWht_CVAP_22,NH_IndBlk_CVAP_22,NH_OthMR_CVAP_22,Hsp_CVAP_22,DOJ_NH_Ind_CIT_22,DOJ_NH_Blk_CIT_22,DOJ_NH_Asn_CIT_22,DOJ_NH_Ind_CVAP_22,DOJ_NH_Blk_CVAP_22,DOJ_NH_Asn_CVAP_22
085,060855001002008,56,20,0,3,0,0,25,0,0,0,0,0,28,42,17,0,2,0,0,24,0,0,0,0,0,15,0,0,3,0,0,2
085,060855001002009,39,20,0,6,2,0,3,0,4,0,0,1,16,29,17,0,5,2,0,3,0,1,0,0,1,9,0,2,10,0,2,6
085,060855001002010,44,21,0,5,14,0,6,0,0,0,0,1,20,33,18,0,4,14,0,6,0,0,0,0,1,10,0,14,5,0,14,4
085,060855001002011,41,9,0,0,0,0,16,0,0,0,0,0,23,30,8,0,0,0,0,15,0,0,0,0,0,12,0,0,0,0,0,0
085,060855001002012,40,19,0,5,22,0,0,0,4,0,0,0,18,30,16,0,4,22,0,0,0,1,0,0,0,9,0,22,9,0,22,5
085,060855001002013,59,72,0,27,0,0,25,0,0,0,0,0,3,44,62,0,23,0,0,24,0,0,0,0,0,2,0,0,27,0,0,23
085,060855001002014,21,2,0,1,0,0,0,0,0,0,0,0,14,16,1,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1
085,060855001002015,48,11,0,0,2,0,13,0,4,0,0,0,27,36,10,0,0,2,0,12,0,1,0,0,0,15,0,2,4,0,2,1
085,060855001002016,37,21,0,5,0,0,13,0,0,0,0,3,14,28,19,0,4,0,0,12,0,0,0,0,3,8,0,0,5,0,0,4
085,060855001002017,42,33,0,9,0,0,25,0,0,0,0,1,12,32,29,0,8,0,0,24,0,0,0,0,1,6,0,0,9,0,0,8
085,060855001003000,456,22,0,16,0,0,3,0,4,0,0,1,527,303,18,0,14,0,0,2,0,0,0,0,1,334,0,0,20,0,0,14
085,060855001003001,112,35,0,30,1,0,6,0,0,0,0,0,62,75,28,0,27,1,0,5,0,0,0,0,0,39,0,1,30,0,1,27
085,060855001003002,355,78,0,69,0,0,5,0,0,0,0,0,269,236,62,0,63,0,0,3,0,0,0,0,0,170,0,0,69,0,0,63
085,060855001003003,331,73,0,63,0,0,8,0,3,0,0,0,252,220,57,0,57,0,0,6,0,0,0,0,0,159,0,0,66,0,0,57
085,060855001003004,139,18,0,6,0,0,11,0,0,0,0,0,136,93,14,0,5,0,0,8,0,0,0,0,0,86,0,0,6,0,0,5
085,060855001003005,167,61,0,26,0,0,26,0,4,0,0,1,73,112,48,0,23,0,0,19,0,0,0,0,1,46,0,0,30,0,0,23
085,060855001003006,114,40,0,13,0,0,23,0,6,0,0,0,53,76,32,0,12,0,0,16,0,0,0,0,0,33,0,0,19,0,0,12
085,060855001003007,145,45,0,18,0,0,30,0,0,0,0,0,81,97,35,0,17,0,0,21,0,0,0,0,0,51,0,0,18,0,0,17
085,060855001003008,154,53,0,15,0,0,32,0,2,0,0,0,73,103,42,0,13,0,0,22,0,0,0,0,0,46,0,0,17,0,0,13
085,060855001003009,203,34,0,19,0,0,17,0,0,0,0,0,178,135,27,0,17,0,0,12,0,0,0,0,0,113,0,0,19,0,0,17
085,060855001003010,222,42,0,24,0,0,18,0,0,0,0,0,184,148,34,0,22,0,0,13,0,0,0,0,0,117,0,0,24,0,0,22
085,060855001003011,179,27,0,11,0,0,11,0,1,0,0,0,166,119,21,0,10,0,0,8,0,0,0,0,0,105,0,0,12,0,0,10
085,060855001004000,31,15,0,6,5,0,0,0,1,2,0,2,13,27,13,0,5,5,0,0,0,1,2,0,1,11,0,7,7,0,7,6
085,060855001004001,101,19,0,11,0,0,2,0,0,0,0,3,63,89,18,0,9,0,0,2,0,0,0,0,1,51,0,0,11,0,0,9
085,060855001004002,155,51,0,25,39,0,0,0,2,0,0,3,82,135,46,0,21,39,0,0,0,2,0,0,1,66,0,39,27,0,39,23
085,060855001004003,200,187,0,82,29,0,50,0,5,0,0,3,26,175,168,0,69,29,0,50,0,4,0,0,1,21,0,29,87,0,29,73
085,060855001004004,47,44,0,24,0,0,10,0,2,5,0,3,6,41,39,0,20,0,0,10,0,2,5,0,1,5,0,5,26,0,5,22
085,060855001004005,91,79,0,39,9,0,19,0,2,0,0,2,16,79,71,0,33,9,0,19,0,2,0,0,1,13,0,9,41,0,9,35
085,060855001004006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855001004007,58,33,0,12,5,0,12,0,1,0,0,2,21,51,30,0,10,5,0,12,0,1,0,0,1,17,0,5,13,0,5,11
085,060855001004008,51,52,0,23,2,0,19,0,1,0,0,1,4,45,47,0,20,2,0,19,0,1,0,0,0,3,0,2,24,0,2,21
085,060855001004009,89,61,0,14,4,0,31,0,2,0,0,3,26,78,55,0,12,4,0,31,0,2,0,0,1,21,0,4,16,0,4,14
085,060855001004010,77,33,0,3,0,0,19,0,5,7,0,5,36,67,29,0,3,0,0,19,0,4,7,0,2,29,0,7,8,0,7,7
085,060855001004011,74,52,0,16,5,0,23,0,1,0,0,2,21,65,47,0,13,5,0,23,0,1,0,0,1,17,0,5,17,0,5,14
085,060855001004012,37,37,0,10,4,0,12,0,9,0,0,7,3,33,34,0,9,4,0,12,0,7,0,0,3,2,0,4,19,0,4,16
085,060855001004013,299,275,0,95,41,0,102,0,10,14,0,10,42,261,246,0,80,41,0,102,0,8,14,0,6,34,0,55,105,0,55,88
085,060855001004014,64,64,0,21,4,0,28,0,2,0,0,2,6,56,57,0,18,4,0,28,0,2,0,0,1,5,0,4,23,0,4,20
085,060855001004015,139,149,0,77,14,0,32,0,16,0,0,9,5,122,134,0,65,14,0,32,0,11,0,0,4,4,0,14,93,0,14,76
085,060855001004016,46,8,0,2,0,0,1,0,5,0,0,3,29,40,7,0,2,0,0,1,0,4,0,0,1,24,0,0,7,0,0,6
085,060855001004017,19,5,0,0,0,0,1,0,0,0,0,2,10,16,5,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,0,0
085,060855001004018,56,24,0,8,3,0,10,0,1,0,0,1,26,49,22,0,7,3,0,10,0,1,0,0,0,21,0,3,9,0,3,8
085,060855001004019,156,27,0,8,3,0,4,0,2,7,0,7,101,137,25,0,7,3,0,4,0,2,7,0,4,82,0,10,10,0,10,9
085,060855001004020,34,27,0,16,4,0,3,0,3,0,0,3,8,30,25,0,13,4,0,3,0,3,0,0,1,6,0,4,19,0,4,16
085,060855001004021,27,22,0,13,0,0,4,0,0,0,0,1,6,23,20,0,11,0,0,4,0,0,0,0,1,5,0,0,13,0,0,11
085,060855001004022,40,9,0,1,0,0,3,0,0,0,0,1,25,35,8,0,1,0,0,3,0,0,0,0,1,20,0,0,1,0,0,1
085,060855001004023,43,38,0,13,5,0,13,0,0,0,0,1,7,38,34,0,11,5,0,13,0,0,0,0,0,6,0,5,13,0,5,11
085,060855001004024,431,432,0,138,87,0,166,0,26,15,0,19,37,376,388,0,116,87,0,166,0,19,15,0,11,30,0,102,164,0,102,135
085,060855001004025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855001004026,59,54,0,18,14,0,11,0,19,0,0,10,8,51,49,0,15,14,0,11,0,13,0,0,5,6,0,14,37,0,14,28
085,060855002001000,67,47,0,14,0,0,28,0,0,1,0,0,19,61,45,0,14,0,0,26,0,0,1,0,0,16,0,1,14,0,1,14
085,060855002001001,65,31,0,7,0,0,16,0,0,0,0,0,35,60,30,0,7,0,0,15,0,0,0,0,0,28,0,0,7,0,0,7
085,060855002001002,45,34,0,4,0,0,27,0,4,0,0,2,11,41,33,0,4,0,0,25,0,4,0,0,2,9,0,0,8,0,0,8
085,060855002001003,33,21,0,2,0,0,17,0,1,0,0,2,12,30,20,0,2,0,0,16,0,1,0,0,2,10,0,0,3,0,0,3
085,060855002001004,12,8,0,2,0,0,6,0,0,0,0,0,4,11,8,0,2,0,0,5,0,0,0,0,0,3,0,0,2,0,0,2
085,060855002001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002001006,30,17,0,1,0,0,17,0,0,2,0,1,14,28,16,0,1,0,0,16,0,0,2,0,1,12,0,2,1,0,2,1
085,060855002001007,37,28,0,7,0,0,20,0,1,0,0,1,9,34,27,0,7,0,0,19,0,1,0,0,1,7,0,0,8,0,0,8
085,060855002001008,49,34,0,10,0,0,25,0,0,0,0,0,15,45,33,0,10,0,0,23,0,0,0,0,0,13,0,0,10,0,0,10
085,060855002001009,2,2,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
085,060855002001010,38,22,0,5,0,0,11,0,0,1,0,0,16,35,21,0,5,0,0,10,0,0,1,0,0,14,0,1,5,0,1,5
085,060855002001011,18,10,0,1,0,0,2,0,2,0,0,2,9,17,9,0,1,0,0,2,0,2,0,0,2,7,0,0,3,0,0,3
085,060855002001012,71,42,0,3,0,0,45,0,0,0,0,1,28,63,41,0,3,0,0,43,0,0,0,0,1,23,0,0,3,0,0,3
085,060855002001013,69,40,0,2,0,0,38,0,2,3,0,2,30,63,38,0,2,0,0,36,0,2,3,0,2,25,0,3,4,0,3,4
085,060855002001014,50,24,0,4,0,0,19,0,1,0,0,1,26,45,23,0,4,0,0,18,0,1,0,0,1,22,0,0,5,0,0,5
085,060855002001015,7,4,0,0,0,0,0,0,0,0,0,1,3,6,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
085,060855002001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002001018,31,12,0,2,0,0,1,0,0,2,0,2,20,29,11,0,2,0,0,1,0,0,2,0,2,17,0,2,2,0,2,2
085,060855002001019,68,49,0,12,0,0,34,0,4,1,0,2,16,62,49,0,12,0,0,31,0,4,1,0,2,14,0,1,16,0,1,16
085,060855002001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002002000,731,255,39,10,50,10,91,0,0,4,0,0,476,731,255,39,10,50,10,91,0,0,4,0,0,476,39,54,10,39,54,10
085,060855002002001,16,6,1,0,0,0,0,0,40,0,0,15,10,16,6,1,0,0,0,0,0,40,0,0,15,10,1,0,40,1,0,40
085,060855002002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002003000,164,117,0,34,102,0,22,0,2,0,0,0,50,123,98,0,24,80,0,22,0,2,0,0,0,31,0,102,36,0,80,26
085,060855002003001,157,86,0,24,0,0,29,0,6,0,0,0,68,118,72,0,18,0,0,29,0,6,0,0,0,43,0,0,30,0,0,24
085,060855002003002,39,30,0,8,0,0,12,0,0,0,0,0,11,30,25,0,6,0,0,12,0,0,0,0,0,7,0,0,8,0,0,6
085,060855002003003,14,8,0,0,0,0,0,0,4,7,0,0,6,11,7,0,0,0,0,0,0,4,3,0,0,4,0,7,4,0,3,4
085,060855002003004,42,25,0,0,0,0,16,0,0,4,0,0,17,32,21,0,0,0,0,16,0,0,1,0,0,11,0,4,0,0,1,0
085,060855002003005,179,80,0,18,28,0,27,0,1,4,0,0,91,135,67,0,13,21,0,27,0,1,1,0,0,56,0,32,19,0,22,14
085,060855002003006,123,89,0,25,28,0,24,0,8,0,0,0,37,93,75,0,19,21,0,24,0,8,0,0,0,24,0,28,33,0,21,27
085,060855002003007,153,110,0,17,36,0,44,0,7,0,0,0,46,115,92,0,12,28,0,44,0,7,0,0,0,29,0,36,24,0,28,19
085,060855002003008,117,30,0,3,0,0,16,0,1,0,0,0,78,88,25,0,3,0,0,16,0,1,0,0,0,48,0,0,4,0,0,4
085,060855002003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002003011,187,141,0,26,71,0,46,0,6,10,0,0,50,140,119,0,20,55,0,46,0,6,5,0,0,31,0,81,32,0,60,26
085,060855002004000,55,38,0,4,6,0,30,0,5,0,0,1,15,42,30,0,3,6,0,22,0,5,0,0,1,11,0,6,9,0,6,8
085,060855002004001,37,34,0,3,8,0,23,0,2,0,0,1,4,29,27,0,2,8,0,17,0,2,0,0,1,3,0,8,5,0,8,4
085,060855002004002,20,14,0,0,4,0,13,0,0,0,0,1,5,15,11,0,0,4,0,9,0,0,0,0,0,4,0,4,0,0,4,0
085,060855002004003,80,77,0,4,15,0,67,0,10,0,0,3,7,62,61,0,3,15,0,49,0,10,0,0,2,5,0,15,14,0,15,13
085,060855002004004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002004005,70,48,0,2,2,0,39,33,10,0,0,4,20,54,38,0,2,2,0,29,33,10,0,0,2,14,33,2,12,33,2,12
085,060855002004006,137,79,0,8,13,0,56,20,2,0,0,2,49,106,63,0,6,13,0,41,20,2,0,0,1,35,20,13,10,20,13,8
085,060855002004007,85,66,0,7,0,0,56,0,0,0,0,1,18,66,52,0,5,0,0,41,0,0,0,0,1,13,0,0,7,0,0,5
085,060855002004008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002004009,32,15,0,0,0,0,8,6,5,0,0,3,14,25,12,0,0,0,0,6,6,5,0,0,2,10,6,0,5,6,0,5
085,060855002004010,530,466,0,148,42,0,184,0,22,0,0,6,79,413,370,0,119,42,0,134,0,22,0,0,4,53,0,42,170,0,42,141
085,060855002004011,103,100,0,23,2,0,67,0,0,0,0,0,8,80,80,0,18,2,0,49,0,0,0,0,0,5,0,2,23,0,2,18
085,060855002004012,40,21,0,6,6,0,6,6,0,0,0,1,16,31,17,0,4,6,0,4,6,0,0,0,1,11,6,6,6,6,6,4
085,060855002004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855002004014,86,51,0,10,0,0,37,0,0,0,0,1,29,66,41,0,8,0,0,27,0,0,0,0,1,21,0,0,10,0,0,8
085,060855002004015,42,29,0,6,9,0,15,0,0,0,0,0,12,32,23,0,4,9,0,11,0,0,0,0,0,8,0,9,6,0,9,4
085,060855002004016,36,21,0,3,2,0,0,0,12,0,0,3,12,28,17,0,2,2,0,0,0,12,0,0,2,9,0,2,15,0,2,14
085,060855002004017,137,120,0,18,23,0,73,0,12,0,0,4,20,106,95,0,14,23,0,53,0,12,0,0,3,14,0,23,30,0,23,26
085,060855002004018,357,308,0,85,34,0,144,0,15,0,0,7,58,278,245,0,68,34,0,105,0,15,0,0,4,40,0,34,100,0,34,83
085,060855002004019,61,51,0,16,0,0,14,0,0,0,0,3,10,47,41,0,13,0,0,10,0,0,0,0,2,7,0,0,16,0,0,13
085,060855002004020,22,19,0,9,0,0,3,0,0,0,0,0,3,17,15,0,7,0,0,3,0,0,0,0,0,2,0,0,9,0,0,7
085,060855002004021,10,6,0,3,0,0,0,0,0,0,0,1,3,8,5,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2
085,060855002004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001001,74,55,0,0,3,0,47,0,0,0,0,1,20,60,48,0,0,2,0,41,0,0,0,0,1,13,0,3,0,0,2,0
085,060855003001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001003,55,34,0,1,9,0,28,0,1,0,0,1,20,44,30,0,1,7,0,24,0,1,0,0,1,12,0,9,2,0,7,2
085,060855003001004,77,56,0,0,0,0,49,0,0,0,0,0,21,62,49,0,0,0,0,43,0,0,0,0,0,14,0,0,0,0,0,0
085,060855003001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001007,65,43,0,0,0,0,37,0,0,0,0,1,21,52,38,0,0,0,0,32,0,0,0,0,1,13,0,0,0,0,0,0
085,060855003001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001015,35,16,0,13,0,0,2,0,0,0,0,0,16,28,14,0,12,0,0,2,0,0,0,0,0,10,0,0,13,0,0,12
085,060855003001016,36,15,0,9,2,0,2,0,1,0,0,1,18,29,13,0,9,1,0,2,0,1,0,0,1,12,0,2,10,0,1,10
085,060855003001017,54,14,0,6,0,0,3,0,1,0,0,2,34,44,12,0,5,0,0,2,0,1,0,0,1,22,0,0,7,0,0,6
085,060855003001018,6,6,0,1,2,0,3,0,0,0,0,0,0,5,5,0,1,1,0,3,0,0,0,0,0,0,0,2,1,0,1,1
085,060855003001019,82,37,0,2,11,0,22,0,1,0,0,2,40,66,32,0,2,8,0,19,0,1,0,0,1,25,0,11,3,0,8,3
085,060855003001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001021,38,28,0,2,0,0,26,0,0,0,0,0,10,31,25,0,2,0,0,22,0,0,0,0,0,7,0,0,2,0,0,2
085,060855003001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001026,35,25,0,5,5,0,18,0,0,0,0,0,10,28,22,0,5,4,0,15,0,0,0,0,0,7,0,5,5,0,4,5
085,060855003001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001028,15,9,0,2,0,0,5,0,0,0,0,1,6,12,7,0,2,0,0,4,0,0,0,0,0,4,0,0,2,0,0,2
085,060855003001029,16,7,0,3,0,0,1,0,1,0,0,1,8,13,6,0,3,0,0,1,0,1,0,0,1,5,0,0,4,0,0,4
085,060855003001030,23,9,0,3,0,0,3,0,0,0,0,1,12,19,8,0,3,0,0,3,0,0,0,0,1,8,0,0,3,0,0,3
085,060855003001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001032,19,14,0,1,0,0,7,0,0,0,0,1,6,16,12,0,1,0,0,6,0,0,0,0,1,4,0,0,1,0,0,1
085,060855003001033,12,5,0,1,0,0,0,0,0,0,0,1,6,9,4,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,0,1
085,060855003001034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001038,46,22,0,0,0,0,22,0,0,0,0,0,21,37,19,0,0,0,0,19,0,0,0,0,0,14,0,0,0,0,0,0
085,060855003001039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
085,060855003001044,14,3,0,0,0,0,1,0,1,0,0,1,8,11,3,0,0,0,0,1,0,1,0,0,1,5,0,0,1,0,0,1
085,060855003001045,48,32,0,4,5,0,17,0,0,0,0,1,16,39,28,0,4,4,0,15,0,0,0,0,1,10,0,5,4,0,4,4
085,060855003001046,53,30,0,1,9,0,22,0,0,0,0,0,20,43,26,0,1,7,0,19,0,0,0,0,0,13,0,9,1,0,7,1
