COUNTY20,BLOCK20,CIT_22,NH_CIT_22,NH_Ind_CIT_22,NH_Asn_CIT_22,NH_Blk_CIT_22,NH_Hwn_CIT_22,NH_Wht_CIT_22,NH_IndWht_CIT_22,NH_AsnWht_CIT_22,NH_BlkWht_CIT_22,NH_IndBlk_CIT_22,NH_OthMR_CIT_22,Hsp_CIT_22,CVAP_22,NH_CVAP_22,NH_Ind_CVAP_22,NH_Asn_CVAP_22,NH_Blk_CVAP_22,NH_Hwn_CVAP_22,NH_Wht_CVAP_22,NH_IndWht_CVAP_22,NH_AsnWht_CVAP_22,NH_BlkWht_CVAP_22,NH_IndBlk_CVAP_22,NH_OthMR_CVAP_22,Hsp_CVAP_22,DOJ_NH_Ind_CIT_22,DOJ_NH_Blk_CIT_22,DOJ_NH_Asn_CIT_22,DOJ_NH_Ind_CVAP_22,DOJ_NH_Blk_CVAP_22,DOJ_NH_Asn_CVAP_22
081,060816001001000,73,45,0,4,0,0,36,0,0,0,0,0,33,60,39,0,4,0,0,31,0,0,0,0,0,22,0,0,4,0,0,4
081,060816001001001,43,35,0,2,0,0,34,0,4,0,0,0,8,36,30,0,2,0,0,28,0,4,0,0,0,5,0,0,6,0,0,6
081,060816001001002,78,68,0,13,0,0,47,0,0,0,0,0,7,65,59,0,13,0,0,40,0,0,0,0,0,4,0,0,13,0,0,13
081,060816001001003,56,45,0,4,0,0,40,0,5,0,0,0,11,46,39,0,4,0,0,34,0,5,0,0,0,7,0,0,9,0,0,9
081,060816001001004,63,49,0,6,0,0,41,0,1,0,0,0,15,52,42,0,6,0,0,35,0,1,0,0,0,10,0,0,7,0,0,7
081,060816001001005,145,131,0,13,1,0,118,0,4,0,0,0,4,119,114,0,13,1,0,99,0,4,0,0,0,3,0,1,17,0,1,17
081,060816001001006,76,55,0,5,0,0,37,0,9,0,0,0,22,63,48,0,5,0,0,32,0,9,0,0,0,15,0,0,14,0,0,14
081,060816001001007,57,51,0,7,0,0,36,0,6,0,0,0,4,47,44,0,7,0,0,31,0,6,0,0,0,3,0,0,13,0,0,13
081,060816001001008,69,50,0,3,0,0,35,0,5,0,0,0,21,57,43,0,3,0,0,30,0,5,0,0,0,14,0,0,8,0,0,8
081,060816001001009,72,48,0,8,0,0,35,0,0,0,0,0,28,60,41,0,8,0,0,30,0,0,0,0,0,19,0,0,8,0,0,8
081,060816001001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001001011,86,58,0,5,0,0,54,0,0,0,0,0,31,70,50,0,5,0,0,45,0,0,0,0,0,20,0,0,5,0,0,5
081,060816001001012,173,124,0,12,0,0,119,0,3,0,0,0,52,143,107,0,12,0,0,99,0,3,0,0,0,36,0,0,15,0,0,15
081,060816001001013,85,73,0,9,0,0,65,0,0,0,0,0,9,70,63,0,9,0,0,55,0,0,0,0,0,6,0,0,9,0,0,9
081,060816001001014,45,40,0,7,0,0,29,0,3,0,0,0,3,37,35,0,7,0,0,24,0,3,0,0,0,2,0,0,10,0,0,10
081,060816001001015,21,14,0,2,0,0,14,0,0,0,0,0,8,17,12,0,2,0,0,12,0,0,0,0,0,5,0,0,2,0,0,2
081,060816001002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002005,26,18,0,0,0,0,9,0,0,0,0,0,10,20,14,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0
081,060816001002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002012,144,126,0,82,0,0,49,0,0,0,0,0,17,110,98,0,58,0,0,45,0,0,0,0,0,12,0,0,82,0,0,58
081,060816001002013,388,348,0,261,0,0,102,0,0,0,0,0,34,299,271,0,184,0,0,96,0,0,0,0,0,26,0,0,261,0,0,184
081,060816001002014,34,27,0,20,0,0,2,0,0,0,0,0,9,26,21,0,14,0,0,1,0,0,0,0,0,6,0,0,20,0,0,14
081,060816001002015,117,101,0,74,0,0,35,0,0,0,0,0,18,90,78,0,52,0,0,32,0,0,0,0,0,12,0,0,74,0,0,52
081,060816001002016,239,217,0,156,1,0,56,0,0,0,0,0,18,183,168,0,110,1,0,52,0,0,0,0,0,12,0,1,156,0,1,110
081,060816001002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081,060816001002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
