COUNTY20,BLOCK20,CIT_22,NH_CIT_22,NH_Ind_CIT_22,NH_Asn_CIT_22,NH_Blk_CIT_22,NH_Hwn_CIT_22,NH_Wht_CIT_22,NH_IndWht_CIT_22,NH_AsnWht_CIT_22,NH_BlkWht_CIT_22,NH_IndBlk_CIT_22,NH_OthMR_CIT_22,Hsp_CIT_22,CVAP_22,NH_CVAP_22,NH_Ind_CVAP_22,NH_Asn_CVAP_22,NH_Blk_CVAP_22,NH_Hwn_CVAP_22,NH_Wht_CVAP_22,NH_IndWht_CVAP_22,NH_AsnWht_CVAP_22,NH_BlkWht_CVAP_22,NH_IndBlk_CVAP_22,NH_OthMR_CVAP_22,Hsp_CVAP_22,DOJ_NH_Ind_CIT_22,DOJ_NH_Blk_CIT_22,DOJ_NH_Asn_CIT_22,DOJ_NH_Ind_CVAP_22,DOJ_NH_Blk_CVAP_22,DOJ_NH_Asn_CVAP_22
055,060552002011000,677,384,0,4,0,0,353,0,0,0,0,1,255,542,360,0,4,0,0,327,0,0,0,0,1,132,0,0,4,0,0,4
055,060552002011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002011004,28,11,0,0,0,0,10,0,0,0,0,0,14,23,10,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0
055,060552002011005,54,54,0,0,0,0,56,0,0,0,0,1,8,44,50,0,0,0,0,51,0,0,0,0,1,5,0,0,0,0,0,0
055,060552002011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002011007,11,9,0,0,0,0,7,0,0,0,0,0,3,9,9,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002011008,58,54,0,0,0,0,59,0,0,0,0,0,10,46,51,0,0,0,0,55,0,0,0,0,0,5,0,0,0,0,0,0
055,060552002011009,20,6,0,0,0,0,7,0,0,0,0,0,10,16,6,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0
055,060552002011010,44,33,0,0,0,0,35,0,0,0,0,0,13,36,30,0,0,0,0,33,0,0,0,0,0,7,0,0,0,0,0,0
055,060552002011011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002011012,16,8,0,0,0,0,5,0,0,0,0,0,7,13,7,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0
055,060552002011013,77,62,0,0,0,0,66,0,0,0,0,0,19,61,58,0,0,0,0,61,0,0,0,0,0,10,0,0,0,0,0,0
055,060552002011014,127,98,0,0,0,0,91,0,0,10,0,0,34,101,91,0,0,0,0,84,0,0,10,0,0,18,0,10,0,0,10,0
055,060552002011015,44,33,0,0,0,0,32,0,0,0,0,0,13,36,30,0,0,0,0,30,0,0,0,0,0,7,0,0,0,0,0,0
055,060552002011016,35,25,0,0,0,0,25,0,0,0,0,0,10,28,23,0,0,0,0,23,0,0,0,0,0,5,0,0,0,0,0,0
055,060552002011017,26,22,0,0,0,0,22,0,0,0,0,0,6,21,20,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0
055,060552002011018,26,28,0,0,0,0,29,0,0,0,0,0,3,21,26,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002011019,36,25,0,0,0,0,22,0,0,0,0,0,11,29,23,0,0,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0
055,060552002011020,26,25,0,0,0,0,25,5,0,0,0,0,4,21,23,0,0,0,0,23,5,0,0,0,0,2,5,0,0,5,0,0
055,060552002011021,84,75,0,0,4,0,61,15,0,5,0,0,17,67,70,0,0,4,0,56,15,0,5,0,0,9,15,9,0,15,9,0
055,060552002012000,15,10,0,0,0,0,11,0,0,0,0,0,4,10,7,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0
055,060552002012001,23,21,0,0,0,0,23,0,0,0,0,0,3,15,15,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0
055,060552002012002,20,13,0,0,0,0,12,0,0,0,0,0,6,14,9,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0
055,060552002012003,13,13,0,0,0,0,10,0,0,0,0,0,1,9,9,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002012004,20,24,0,0,0,0,24,0,0,0,0,0,0,13,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002012005,13,13,0,0,0,0,12,0,0,0,0,0,1,9,9,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002012006,142,39,0,0,0,0,38,0,0,0,0,0,70,97,28,0,0,0,0,27,0,0,0,0,0,44,0,0,0,0,0,0
055,060552002012007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002012008,38,32,0,0,0,0,35,0,0,0,0,0,7,26,23,0,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0
055,060552002012009,39,34,0,0,0,0,31,0,0,0,0,0,7,27,24,0,0,0,0,22,0,0,0,0,0,5,0,0,0,0,0,0
055,060552002012010,32,22,0,0,0,0,23,0,0,0,0,0,9,22,15,0,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0
055,060552002012011,70,77,0,0,0,0,86,0,0,0,0,0,4,47,53,0,0,0,0,59,0,0,0,0,0,2,0,0,0,0,0,0
055,060552002012012,35,39,0,0,0,0,41,0,0,0,0,0,1,24,28,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002012013,40,35,0,0,0,0,36,0,0,0,0,0,7,27,24,0,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0
055,060552002012014,36,26,0,0,0,0,20,0,0,0,0,0,9,25,18,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,0,0
055,060552002012015,29,16,0,0,0,0,15,0,0,0,0,0,10,20,12,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0
055,060552002012016,29,27,0,0,0,0,24,0,0,0,0,0,4,20,19,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0
055,060552002012017,195,156,0,0,0,0,155,0,0,0,0,0,42,132,108,0,0,0,0,108,0,0,0,0,0,26,0,0,0,0,0,0
055,060552002012018,19,20,0,0,0,0,21,0,0,0,0,0,1,13,14,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002012019,27,24,0,0,0,0,24,0,0,0,0,0,5,19,17,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0
055,060552002012020,28,27,0,0,0,0,27,0,0,0,0,0,4,19,19,0,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0
055,060552002013000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002013001,43,40,0,1,0,0,32,0,0,0,0,0,2,32,35,0,1,0,0,28,0,0,0,0,0,1,0,0,1,0,0,1
055,060552002013002,46,41,0,0,0,0,36,1,0,0,0,0,5,35,36,0,0,0,0,32,1,0,0,0,0,3,1,0,0,1,0,0
055,060552002013003,496,125,0,0,0,0,130,0,0,0,0,0,379,376,109,0,0,0,0,112,0,0,0,0,0,228,0,0,0,0,0,0
055,060552002013004,27,25,0,1,0,0,22,0,0,0,0,0,1,20,22,0,1,0,0,19,0,0,0,0,0,1,0,0,1,0,0,1
055,060552002013005,43,30,0,0,0,0,28,0,0,0,0,0,13,32,26,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0
055,060552002013006,43,25,0,0,0,0,27,0,0,0,0,0,18,32,22,0,0,0,0,24,0,0,0,0,0,10,0,0,0,0,0,0
055,060552002013007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002013008,21,19,0,0,0,0,22,0,0,0,0,0,1,16,17,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002013009,53,46,0,2,0,0,44,1,0,0,0,0,7,40,40,0,2,0,0,38,1,0,0,0,0,5,1,0,2,1,0,2
055,060552002013010,60,47,0,1,0,0,46,0,0,0,0,0,13,45,41,0,1,0,0,41,0,0,0,0,0,8,0,0,1,0,0,1
055,060552002013011,56,46,0,0,0,0,44,1,0,0,0,0,9,42,40,0,0,0,0,38,1,0,0,0,0,6,1,0,0,1,0,0
055,060552002013012,40,28,0,0,0,0,31,0,0,0,0,0,13,31,24,0,0,0,0,27,0,0,0,0,0,8,0,0,0,0,0,0
055,060552002013013,54,41,0,0,0,0,46,0,0,0,0,0,13,41,36,0,0,0,0,41,0,0,0,0,0,8,0,0,0,0,0,0
055,060552002013014,68,52,0,1,0,0,50,0,0,0,0,0,17,52,46,0,1,0,0,44,0,0,0,0,0,10,0,0,1,0,0,1
055,060552002013015,12,10,0,1,0,0,9,0,0,0,0,0,1,9,9,0,1,0,0,8,0,0,0,0,0,1,0,0,1,0,0,1
055,060552002013016,60,46,0,0,0,0,43,1,0,0,0,0,14,45,40,0,0,0,0,37,1,0,0,0,0,9,1,0,0,1,0,0
055,060552002013017,14,8,0,2,0,0,3,0,0,0,0,0,6,10,7,0,2,0,0,2,0,0,0,0,0,4,0,0,2,0,0,2
055,060552002013018,30,11,0,1,0,0,12,0,0,0,0,0,19,23,10,0,1,0,0,10,0,0,0,0,0,10,0,0,1,0,0,1
055,060552002021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021002,31,20,0,0,0,0,22,0,0,0,0,0,9,25,20,0,0,0,0,22,0,0,0,0,0,5,0,0,0,0,0,0
055,060552002021003,19,11,0,0,0,0,10,0,0,0,0,0,8,15,11,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0
055,060552002021004,80,42,0,0,0,0,46,1,0,0,0,0,49,65,42,0,0,0,0,46,1,0,0,0,0,27,1,0,0,1,0,0
055,060552002021005,21,16,0,0,0,0,17,0,0,0,0,0,0,17,16,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021006,9,5,0,0,0,0,4,0,0,0,0,0,4,7,5,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
055,060552002021007,8,2,0,0,0,0,1,0,0,0,0,0,10,6,2,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0
055,060552002021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021009,5,4,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021010,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021013,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021015,6,2,0,0,0,0,2,0,0,0,0,0,6,5,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
055,060552002021016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021018,5,3,0,0,0,0,2,1,0,0,0,0,3,4,3,0,0,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0
055,060552002021019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021023,5,4,0,0,0,0,1,5,0,0,0,0,0,4,4,0,0,0,0,1,5,0,0,0,0,0,5,0,0,5,0,0
055,060552002021024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021026,9,5,0,0,0,0,6,0,0,0,0,0,4,7,5,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0
055,060552002021027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002021028,11,8,0,0,0,0,5,0,0,0,0,0,3,9,8,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002021029,3,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002021030,7,4,0,0,0,0,4,0,0,0,0,0,1,5,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002021031,8,4,0,0,0,0,2,0,0,0,0,0,4,6,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
055,060552002021032,26,18,0,0,0,0,16,3,0,0,0,0,4,20,18,0,0,0,0,16,3,0,0,0,0,2,3,0,0,3,0,0
055,060552002021033,11,8,0,0,0,0,7,0,0,0,0,0,3,9,8,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002021034,23,16,0,0,0,0,17,0,0,0,0,0,4,18,16,0,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0
055,060552002022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002022001,18,19,0,0,0,1,20,0,0,0,0,0,1,17,17,0,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002022002,19,12,0,0,0,1,13,0,0,0,0,0,5,18,11,0,0,0,1,12,0,0,0,0,0,5,0,0,0,0,0,0
055,060552002022003,100,68,0,0,9,2,58,0,0,0,0,0,25,90,62,0,0,9,2,50,0,0,0,0,0,25,0,9,0,0,9,0
055,060552002022004,6,4,0,0,0,0,3,0,0,0,0,0,1,5,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002022005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002022006,8,1,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
055,060552002022007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002022008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002022009,44,35,0,0,0,1,39,0,0,0,0,0,9,40,32,0,0,0,1,34,0,0,0,0,0,9,0,0,0,0,0,0
055,060552002022010,20,22,0,0,0,1,24,0,0,0,0,0,1,19,20,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002022011,12,11,0,0,0,0,10,0,0,0,0,0,1,11,10,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
055,060552002022012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002022013,55,48,0,0,0,2,43,0,0,0,0,0,8,51,44,0,0,0,2,38,0,0,0,0,0,8,0,0,0,0,0,0
055,060552002022014,33,30,0,0,1,1,22,0,0,0,0,0,5,30,27,0,0,1,1,20,0,0,0,0,0,5,0,1,0,0,1,0
055,060552002022015,30,25,0,0,0,1,23,0,0,0,0,0,5,27,23,0,0,0,1,20,0,0,0,0,0,5,0,0,0,0,0,0
055,060552002023000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002023001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
055,060552002023002,114,28,0,1,0,0,28,0,0,0,0,0,96,93,27,0,1,0,0,25,0,0,0,0,0,69,0,0,1,0,0,1
055,060552002023003,78,17,0,1,0,0,14,0,0,0,0,0,71,64,16,0,1,0,0,13,0,0,0,0,0,50,0,0,1,0,0,1
055,060552002023004,35,22,0,1,0,0,16,7,0,0,0,0,10,28,20,0,1,0,0,15,7,0,0,0,0,7,7,0,1,7,0,1
055,060552002023005,56,39,0,2,0,0,33,0,0,0,0,0,11,45,36,0,2,0,0,30,0,0,0,0,0,8,0,0,2,0,0,2
055,060552002023006,69,41,0,1,0,0,36,0,0,0,0,0,24,56,38,0,1,0,0,33,0,0,0,0,0,17,0,0,1,0,0,1
055,060552002023007,84,45,0,7,0,0,38,0,0,0,0,0,36,69,42,0,7,0,0,35,0,0,0,0,0,26,0,0,7,0,0,7
055,060552002023008,55,35,0,0,0,0,34,0,0,0,0,0,15,45,33,0,0,0,0,32,0,0,0,0,0,11,0,0,0,0,0,0
055,060552002023009,26,14,0,12,0,0,6,0,0,0,0,0,11,21,13,0,12,0,0,5,0,0,0,0,0,8,0,0,12,0,0,12
