,TRACTCE,totreg_r,CVAP_22,% CVAP voted,American Indian or Alaska Native Alone%,Asian Alone%,Black or African American Alone%,Native Hawaiian or Other Pacific Islander Alone%,White Alone%,Hispanic or Latino%,Mixed race%,geometry,% below poverty level
0,410000,1545.0,2660.0,58.08270676691729,0.5639097744360901,7.894736842105263,45.11278195488722,2.0676691729323307,35.338345864661655,4.6992481203007515,4.135338345864661,"POLYGON ((-122.151704 37.751913, -122.15168 37.752232, -122.151644 37.75243, -122.151617 37.75255, -122.15154 37.752846999999996, -122.151506 37.752952, -122.151461 37.753062, -122.151445 37.753102999999996, -122.151343 37.753386, -122.151206 37.75364, -122.151047 37.753563, -122.150877 37.753482, -122.150712 37.75342, -122.15056200000001 37.753371, -122.15051199999999 37.753361999999996, -122.150466 37.753355, -122.150409 37.753352, -122.150383 37.75335, -122.150322 37.753346, -122.150306 37.753344999999996, -122.150274 37.753341999999996, -122.150206 37.753341999999996, -122.150142 37.753354, -122.150083 37.753366, -122.149746 37.753437, -122.149356 37.75352, -122.149301 37.753536, -122.149253 37.753567, -122.149221 37.753609, -122.14917 37.753729, -122.149034 37.754017999999995, -122.149025 37.754031999999995, -122.149017 37.754047, -122.148961 37.754106, -122.14890199999999 37.754143, -122.148849 37.754168, -122.148788 37.754180999999996, -122.148732 37.754183, -122.148665 37.754203, -122.148596 37.754194999999996, -122.148501 37.754200999999995, -122.148443 37.754214, -122.148393 37.754232, -122.148334 37.754253999999996, -122.14821599999999 37.754304999999995, -122.147499 37.754656, -122.147454 37.754678999999996, -122.14714599999999 37.754838, -122.147006 37.754912999999995, -122.146586 37.755137999999995, -122.146447 37.755213999999995, -122.146056 37.755414, -122.145881 37.755523, -122.145763 37.755604, -122.145718 37.755637, -122.145651 37.755702, -122.145588 37.755787, -122.14552 37.755901, -122.145471 37.756001999999995, -122.145403 37.756087, -122.14535599999999 37.756125, -122.14526000000001 37.75619, -122.145137 37.756248, -122.144747 37.75636, -122.144664 37.756392999999996, -122.144474 37.756558, -122.14429 37.756682999999995, -122.14398800000001 37.756857, -122.143877 37.756916, -122.143728 37.756997, -122.143614 37.757048, -122.14345399999999 37.757107999999995, -122.143347 37.757141, -122.143181 37.757177, -122.143141 37.757186, -122.142877 37.757241, -122.142799 37.757258, -122.14209 37.757417, -122.141828 37.757477, -122.141674 37.757506, -122.141613 37.757518, -122.141263 37.757531, -122.141208 37.757525, -122.141053 37.757511, -122.14094399999999 37.757495, -122.140855 37.75746, -122.14066199999999 37.757355, -122.140592 37.757314, -122.140509 37.75728, -122.140468 37.757264, -122.140399 37.757242, -122.140301 37.757224, -122.140196 37.757214999999995, -122.140094 37.757216, -122.139984 37.757225999999996, -122.139892 37.757259999999995, -122.13979 37.757307999999995, -122.139718 37.757351, -122.139359 37.757605, -122.139249 37.757653999999995, -122.138993 37.757728, -122.138896 37.757768, -122.138593 37.757912999999995, -122.138522 37.757940999999995, -122.138457 37.757961, -122.138385 37.75797, -122.138324 37.757965, -122.138234 37.757948, -122.138155 37.757918, -122.138002 37.757847, -122.137788 37.757731, -122.13765599999999 37.757676, -122.137553 37.75765, -122.137453 37.757641, -122.13705999999999 37.757633999999996, -122.136723 37.757629, -122.13614799999999 37.757605999999996, -122.135933 37.757587, -122.135632 37.757543999999996, -122.13546 37.757507, -122.135091 37.757411, -122.134867 37.757338, -122.13479699999999 37.757315, -122.134615 37.757248, -122.134335 37.757138, -122.13417799999999 37.757067, -122.13327699999999 37.756661, -122.133153 37.756611, -122.133055 37.756589999999996, -122.132776 37.756584, -122.132723 37.756583, -122.131818 37.756536, -122.130784 37.75633, -122.129757 37.756108, -122.12952 37.756046, -122.129338 37.755977, -122.12929199999999 37.755953999999996, -122.129114 37.755817, -122.128852 37.755599, -122.128668 37.755452999999996, -122.128562 37.755382999999995, -122.128544 37.755372, -122.128424 37.755300999999996, -122.12814 37.755185999999995, -122.128076 37.755154, -122.128022 37.755114999999996, -122.12794099999999 37.75504, -122.127763 37.754843, -122.127378 37.754464, -122.127348 37.754433, -122.127258 37.75434, -122.127229 37.754309, -122.127117 37.754185, -122.127036 37.754059, -122.126524 37.75326, -122.12635399999999 37.752994, -122.126294 37.752922999999996, -122.12608399999999 37.752728, -122.12606 37.752708999999996, -122.12585 37.752545999999995, -122.125098 37.751944, -122.125074 37.751925, -122.12476 37.751712999999995, -122.124617 37.751619, -122.124607 37.751613, -122.12443 37.751509999999996, -122.12416400000001 37.751377999999995, -122.124139 37.751366, -122.12401 37.751307, -122.124141 37.751208999999996, -122.123798 37.750696999999995, -122.123547 37.750312, -122.123476 37.750203, -122.123279 37.749891, -122.123224 37.749755, -122.123195 37.749629, -122.12313 37.749471, -122.12305 37.749331999999995, -122.122938 37.749201, -122.122806 37.749099, -122.122582 37.74895, -122.122424 37.748866, -122.122297 37.748751999999996, -122.12200899999999 37.748371999999996, -122.121782 37.748053999999996, -122.121606 37.747816, -122.121539 37.747724, -122.121072 37.746884, -122.120976 37.746711999999995, -122.120826 37.746427, -122.12081599999999 37.746404, -122.115976 37.748644999999996, -122.115813 37.748726, -122.115641 37.748807, -122.115503 37.748871, -122.115483 37.748681, -122.115458 37.748605, -122.115275 37.746480999999996, -122.11531 37.746393999999995, -122.11532700000001 37.746324, -122.115329 37.746254, -122.115317 37.746159999999996, -122.115235 37.745653, -122.115193 37.745574, -122.115043 37.743857999999996, -122.115003 37.743378, -122.115001 37.743204, -122.114986 37.74301, -122.114898 37.742464999999996, -122.114797 37.741853, -122.11479299999999 37.741077, -122.114801 37.740556, -122.11480399999999 37.740328999999996, -122.114799 37.74022, -122.114797 37.740164, -122.115234 37.739153, -122.115223 37.738579, -122.115195 37.737159, -122.11507399999999 37.736841, -122.11479800000001 37.736118, -122.115091 37.735279, -122.116187 37.734127, -122.117143 37.733494, -122.117373 37.733284, -122.117744 37.732948, -122.118818 37.732273, -122.119964 37.732042, -122.120229 37.731988, -122.121082 37.731899, -122.121206 37.731812, -122.12124 37.731747999999996, -122.121744 37.730815, -122.12216599999999 37.730114, -122.122235 37.729997, -122.122228 37.729932999999996, -122.122213 37.729794999999996, -122.122168 37.729386, -122.122377 37.729409, -122.122926 37.729045, -122.124462 37.728587999999995, -122.125006 37.729234, -122.125345 37.729636, -122.125458 37.72976, -122.12724399999999 37.729827, -122.128083 37.729881999999996, -122.12885 37.729929999999996, -122.129041 37.729942, -122.130265 37.730072, -122.130584 37.730106, -122.13065 37.730122, -122.131227 37.730427, -122.13158899999999 37.730895, -122.131737 37.731057, -122.132345 37.731725999999995, -122.131943 37.731902999999996, -122.13111599999999 37.732265999999996, -122.13060300000001 37.732679, -122.130491 37.732769999999995, -122.130464 37.732821, -122.130445 37.732952, -122.130421 37.73312, -122.13038399999999 37.733412, -122.130402 37.733433, -122.130427 37.733463, -122.130444 37.733483, -122.130623 37.733694, -122.130993 37.733627999999996, -122.131225 37.733587, -122.131403 37.733606, -122.132026 37.733678, -122.13262399999999 37.733911, -122.132834 37.733996, -122.133404 37.734099, -122.133427 37.734100999999995, -122.133676 37.734151, -122.134438 37.734305, -122.134856 37.734317, -122.13547 37.733612, -122.135704 37.733200000000004, -122.136096 37.732704999999996, -122.136447 37.732153, -122.136693 37.731867, -122.13709399999999 37.731617, -122.137227 37.731545, -122.137485 37.731438, -122.137598 37.731392, -122.137654 37.731369, -122.138036 37.731055999999995, -122.138093 37.73101, -122.13820799999999 37.730978, -122.13824 37.730976, -122.138314 37.730971, -122.138379 37.730967, -122.138414 37.730965, -122.138483 37.730961, -122.138752 37.730947, -122.138977 37.730931999999996, -122.139043 37.731179, -122.139065 37.731243, -122.139088 37.731311999999996, -122.139168 37.731594, -122.139501 37.732853999999996, -122.139608 37.733308, -122.139679 37.733596999999996, -122.139752 37.73391, -122.139878 37.734435999999995, -122.139886 37.73447, -122.139891 37.734491999999996, -122.140094 37.735428999999996, -122.140208 37.735904999999995, -122.140243 37.736050999999996, -122.140289 37.736236999999996, -122.140371 37.736461, -122.140468 37.736703, -122.140612 37.737004, -122.14071 37.737182, -122.140772 37.737282, -122.141059 37.737671999999996, -122.141134 37.737767, -122.141189 37.737835, -122.141333 37.737998, -122.141412 37.738074999999995, -122.14151799999999 37.738166, -122.142365 37.738866, -122.143025 37.739387, -122.143598 37.739885, -122.143947 37.740209, -122.144044 37.740307, -122.145104 37.741682, -122.145594 37.742339, -122.145718 37.74248, -122.145806 37.742568999999996, -122.146051 37.742802, -122.145883 37.742968999999995, -122.14609300000001 37.743147, -122.14622 37.743238999999996, -122.14636899999999 37.743356999999996, -122.146483 37.743438999999995, -122.146604 37.743516, -122.147623 37.744233, -122.147676 37.74427, -122.148003 37.744510999999996, -122.14812599999999 37.744613, -122.148343 37.744814999999996, -122.148647 37.745129, -122.148726 37.745217, -122.148908 37.745435, -122.148915 37.745445, -122.148999 37.74557, -122.149146 37.745801, -122.149256 37.745967, -122.149339 37.746105, -122.149447 37.746311, -122.149541 37.746518, -122.149607 37.746663, -122.149717 37.746900000000004, -122.14985300000001 37.747161, -122.150061 37.747558, -122.150254 37.747946999999996, -122.150385 37.748211999999995, -122.150608 37.74867, -122.15086 37.749153, -122.151004 37.749472, -122.151382 37.750254999999996, -122.151415 37.750324, -122.15155 37.750641, -122.151602 37.750789999999995, -122.151677 37.751124, -122.151693 37.751248, -122.15169900000001 37.751369, -122.15171 37.751593, -122.151704 37.751913))",2.7699087189172173
